Product_Name,Brand,Current_Price,Original_Price,Discount(%),Rating,Ratings count,Reviews Count,Platform,Category,Product_URL,Scrape_Date,Storage
"Infinix Note 50S 5G+ (Burgundy Red, 128 Gb)",Infinix,15999,21999,0.27,4.4,17686,1607,Flipkart,mobiles,https://www.flipkart.com/infinix-note-50s-5g-burgundy-red-128-gb/p/itmfbc62747a37e7?pid=MOBHBYYEG5Q5XVNC&lid=LSTMOBHBYYEG5Q5XVNCQNRRXW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_40&otracker=search&fm=organic&iid=abf90267-d3d7-4fc5-8592-1a0a1ab6f784.MOBHBYYEG5Q5XVNC.SEARCH&ppt=sp&ppn=sp&ssid=qcad5wpssg0000001756305265452&qH=eb4af0bf07c16429,27-08-2025,128
Samsung Guru Music 2 B310Ed,Samsung,798,1750,0.54,3.1,20813,1457,Flipkart,mobiles,https://www.flipkart.com/samsung-guru-music-2-b310ed/p/itm1a9e227b47cb8?pid=MOBH88FXTN7H6H9F&lid=LSTMOBH88FXTN7H6H9F6CF0PN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_41&otracker=search&fm=organic&iid=abf90267-d3d7-4fc5-8592-1a0a1ab6f784.MOBH88FXTN7H6H9F.SEARCH&ppt=sp&ppn=sp&ssid=qcad5wpssg0000001756305265452&qH=eb4af0bf07c16429,27-08-2025,
"Realme P3 5G (Space Silver, 256 Gb)",Realme,18499,22999,0.19,4.4,16371,1085,Flipkart,mobiles,https://www.flipkart.com/realme-p3-5g-space-silver-256-gb/p/itm69060f73d27e8?pid=MOBHAYN5GGGM6MVZ&lid=LSTMOBHAYN5GGGM6MVZQKSQU5&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_42&otracker=search&fm=organic&iid=abf90267-d3d7-4fc5-8592-1a0a1ab6f784.MOBHAYN5GGGM6MVZ.SEARCH&ppt=sp&ppn=sp&ssid=qcad5wpssg0000001756305265452&qH=eb4af0bf07c16429,27-08-2025,256
"Realme P4 5G (Steel Grey, 128 Gb)",Realme,18499,20999,0.11,4.5,95,6,Flipkart,mobiles,https://www.flipkart.com/realme-p4-5g-steel-grey-128-gb/p/itmf836e6de035a5?pid=MOBHERXF2RUHQMXE&lid=LSTMOBHERXF2RUHQMXERDGMNE&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_43&otracker=search&fm=organic&iid=abf90267-d3d7-4fc5-8592-1a0a1ab6f784.MOBHERXF2RUHQMXE.SEARCH&ppt=sp&ppn=sp&ssid=qcad5wpssg0000001756305265452&qH=eb4af0bf07c16429,27-08-2025,128
"Redmi A5 (Pondicherry Blue, 128 Gb)",Redmi,7499,9999,0.25,4.2,2246,120,Flipkart,mobiles,https://www.flipkart.com/redmi-a5-pondicherry-blue-128-gb/p/itm2b4357effaa74?pid=MOBHB2HGZY5PDGBR&lid=LSTMOBHB2HGZY5PDGBRMVGYR5&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_44&otracker=search&fm=organic&iid=abf90267-d3d7-4fc5-8592-1a0a1ab6f784.MOBHB2HGZY5PDGBR.SEARCH&ppt=sp&ppn=sp&ssid=qcad5wpssg0000001756305265452&qH=eb4af0bf07c16429,27-08-2025,128
"Motorola G85 5G (Viva Magenta, 128 Gb)",Motorola,15999,20999,0.23,4.4,225991,11454,Flipkart,mobiles,https://www.flipkart.com/motorola-g85-5g-viva-magenta-128-gb/p/itmcde2d6941a6ce?pid=MOBH35ZQFGVJFJ3W&lid=LSTMOBH35ZQFGVJFJ3WA8SV9M&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_45&otracker=search&fm=organic&iid=abf90267-d3d7-4fc5-8592-1a0a1ab6f784.MOBH35ZQFGVJFJ3W.SEARCH&ppt=sp&ppn=sp&ssid=qcad5wpssg0000001756305265452&qH=eb4af0bf07c16429,27-08-2025,128
"Poco M6 Plus 5G (Ice Silver, 128 Gb)",Poco,9999,15999,0.37,4.2,64531,3782,Flipkart,mobiles,https://www.flipkart.com/poco-m6-plus-5g-ice-silver-128-gb/p/itm7e794d10838b4?pid=MOBH2M2DTGYS9HPB&lid=LSTMOBH2M2DTGYS9HPB9DDDSP&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_46&otracker=search&fm=organic&iid=abf90267-d3d7-4fc5-8592-1a0a1ab6f784.MOBH2M2DTGYS9HPB.SEARCH&ppt=sp&ppn=sp&ssid=qcad5wpssg0000001756305265452&qH=eb4af0bf07c16429,27-08-2025,128
"Motorola G35 5G (Midnight Black, 128 Gb)",Motorola,9999,12499,0.2,4.2,71088,4999,Flipkart,mobiles,https://www.flipkart.com/motorola-g35-5g-midnight-black-128-gb/p/itm015cbd184b0eb?pid=MOBH3YGPTSA4SZQF&lid=LSTMOBH3YGPTSA4SZQF0KIKVP&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_47&otracker=search&fm=organic&iid=abf90267-d3d7-4fc5-8592-1a0a1ab6f784.MOBH3YGPTSA4SZQF.SEARCH&ppt=sp&ppn=sp&ssid=qcad5wpssg0000001756305265452&qH=eb4af0bf07c16429,27-08-2025,128
"Oppo K13X 5G 6000Mah And 45W Supervooc Charger & Ai (Sunset Peach, 128 Gb)",Oppo,12999,16999,0.23,4.5,14703,2326,Flipkart,mobiles,https://www.flipkart.com/oppo-k13x-5g-6000mah-45w-supervooc-charger-ai-sunset-peach-128-gb/p/itm62b2e62fbb43e?pid=MOBHDY9PVAHGDHWG&lid=LSTMOBHDY9PVAHGDHWGBSHGNL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_48&otracker=search&fm=organic&iid=abf90267-d3d7-4fc5-8592-1a0a1ab6f784.MOBHDY9PVAHGDHWG.SEARCH&ppt=sp&ppn=sp&ssid=qcad5wpssg0000001756305265452&qH=eb4af0bf07c16429,27-08-2025,128
"Poco C71 (Cool Blue, 64 Gb)",Poco,6399,8999,0.28,3.9,26270,1259,Flipkart,mobiles,https://www.flipkart.com/poco-c71-cool-blue-64-gb/p/itm7a3f787718dd8?pid=MOBHAFVJJ7YTUYV8&lid=LSTMOBHAFVJJ7YTUYV8NFU7XU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_49&otracker=search&fm=organic&iid=a1283745-8287-4f99-83ab-6e92682e7289.MOBHAFVJJ7YTUYV8.SEARCH&ppt=sp&ppn=sp&ssid=dbmrgjgxw00000001756305275783&qH=eb4af0bf07c16429,27-08-2025,64
"Ai+ Pulse (Blue, 64 Gb)",Ai+,5499,7999,0.31,4.3,9756,741,Flipkart,mobiles,https://www.flipkart.com/ai-pulse-blue-64-gb/p/itm131a44071789c?pid=MOBHDDQXW4ZVQFFX&lid=LSTMOBHDDQXW4ZVQFFX3HZRT7&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_50&otracker=search&fm=organic&iid=a1283745-8287-4f99-83ab-6e92682e7289.MOBHDDQXW4ZVQFFX.SEARCH&ppt=sp&ppn=sp&ssid=dbmrgjgxw00000001756305275783&qH=eb4af0bf07c16429,27-08-2025,64
"Realme C71 (Sea Blue, 128 Gb)",Realme,8699,10999,0.2,4.3,1122,36,Flipkart,mobiles,https://www.flipkart.com/realme-c71-sea-blue-128-gb/p/itm920c5c8761871?pid=MOBHDFVJGDDJ2MAX&lid=LSTMOBHDFVJGDDJ2MAX9EHA4E&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_51&otracker=search&fm=organic&iid=a1283745-8287-4f99-83ab-6e92682e7289.MOBHDFVJGDDJ2MAX.SEARCH&ppt=sp&ppn=sp&ssid=dbmrgjgxw00000001756305275783&qH=eb4af0bf07c16429,27-08-2025,128
"Vivo T4X 5G (Pronto Purple, 128 Gb)",Vivo,14999,19499,0.23,4.5,78468,4155,Flipkart,mobiles,https://www.flipkart.com/vivo-t4x-5g-pronto-purple-128-gb/p/itm017656bdd097b?pid=MOBH9JUSZHCX3JRG&lid=LSTMOBH9JUSZHCX3JRGEPZVNT&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_52&otracker=search&fm=organic&iid=a1283745-8287-4f99-83ab-6e92682e7289.MOBH9JUSZHCX3JRG.SEARCH&ppt=sp&ppn=sp&ssid=dbmrgjgxw00000001756305275783&qH=eb4af0bf07c16429,27-08-2025,128
Samsung Guru Music 2 B310Ed,Samsung,770,1899,0.59,3.1,20813,1457,Flipkart,mobiles,https://www.flipkart.com/samsung-guru-music-2-b310ed/p/itm1a9e227b47cb8?pid=MOBH88FYGHGAFPHX&lid=LSTMOBH88FYGHGAFPHXSE5VY8&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_53&otracker=search&fm=organic&iid=a1283745-8287-4f99-83ab-6e92682e7289.MOBH88FYGHGAFPHX.SEARCH&ppt=sp&ppn=sp&ssid=dbmrgjgxw00000001756305275783&qH=eb4af0bf07c16429,27-08-2025,
"Redmi A5 (Just Black, 128 Gb)",Redmi,7499,9999,0.25,4.2,2246,120,Flipkart,mobiles,https://www.flipkart.com/redmi-a5-just-black-128-gb/p/itm2b4357effaa74?pid=MOBHB2HGCWUUBBUM&lid=LSTMOBHB2HGCWUUBBUM6AASGI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_54&otracker=search&fm=organic&iid=a1283745-8287-4f99-83ab-6e92682e7289.MOBHB2HGCWUUBBUM.SEARCH&ppt=sp&ppn=sp&ssid=dbmrgjgxw00000001756305275783&qH=eb4af0bf07c16429,27-08-2025,128
"Poco M7 5G (Mint Green, 128 Gb)",Poco,9499,12999,0.26,4.1,29237,1453,Flipkart,mobiles,https://www.flipkart.com/poco-m7-5g-mint-green-128-gb/p/itm55887907a1c02?pid=MOBH9HFJFR4FYHNJ&lid=LSTMOBH9HFJFR4FYHNJVOMMEX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_55&otracker=search&fm=organic&iid=a1283745-8287-4f99-83ab-6e92682e7289.MOBH9HFJFR4FYHNJ.SEARCH&ppt=sp&ppn=sp&ssid=dbmrgjgxw00000001756305275783&qH=eb4af0bf07c16429,27-08-2025,128
"Nokia 105 Single Sim, Keypad Mobile Phone With Wireless Fm Radio",Nokia,950,1499,0.36,3.9,166717,10545,Flipkart,mobiles,https://www.flipkart.com/nokia-105-single-sim-keypad-mobile-phone-wireless-fm-radio/p/itm1b5465d126eb5?pid=MOBGQFVGYU2F5CYT&lid=LSTMOBGQFVGYU2F5CYTTXMGHR&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_56&otracker=search&fm=organic&iid=a1283745-8287-4f99-83ab-6e92682e7289.MOBGQFVGYU2F5CYT.SEARCH&ppt=sp&ppn=sp&ssid=dbmrgjgxw00000001756305275783&qH=eb4af0bf07c16429,27-08-2025,
"Infinix Note 50S 5G+ (Titanium Grey, 128 Gb)",Infinix,14999,19999,0.25,4.3,2113,141,Flipkart,mobiles,https://www.flipkart.com/infinix-note-50s-5g-titanium-grey-128-gb/p/itmfbc62747a37e7?pid=MOBHD6FJ37GZFJBD&lid=LSTMOBHD6FJ37GZFJBDUEVZKR&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_57&otracker=search&fm=organic&iid=a1283745-8287-4f99-83ab-6e92682e7289.MOBHD6FJ37GZFJBD.SEARCH&ppt=sp&ppn=sp&ssid=dbmrgjgxw00000001756305275783&qH=eb4af0bf07c16429,27-08-2025,128
"Realme Narzo 80 Lite 4G (Obsidian Black, 64 Gb)",Realme,7299,8999,0.18,4.5,80,4,Flipkart,mobiles,https://www.flipkart.com/realme-narzo-80-lite-4g-obsidian-black-64-gb/p/itm2890cac28063f?pid=MOBHEGXGERZQUSYS&lid=LSTMOBHEGXGERZQUSYSYNU1F5&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_58&otracker=search&fm=organic&iid=a1283745-8287-4f99-83ab-6e92682e7289.MOBHEGXGERZQUSYS.SEARCH&ppt=sp&ppn=sp&ssid=dbmrgjgxw00000001756305275783&qH=eb4af0bf07c16429,27-08-2025,64
Samsung Guru 1200,Samsung,611,1499,0.59,3.1,6661,464,Flipkart,mobiles,https://www.flipkart.com/samsung-guru-1200/p/itm8635c07460785?pid=MOBHAYJ95GUGYUZP&lid=LSTMOBHAYJ95GUGYUZP505I0G&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_59&otracker=search&fm=organic&iid=a1283745-8287-4f99-83ab-6e92682e7289.MOBHAYJ95GUGYUZP.SEARCH&ppt=sp&ppn=sp&ssid=dbmrgjgxw00000001756305275783&qH=eb4af0bf07c16429,27-08-2025,
Samsung Sm 310E Black,Samsung,841,1999,0.57,3,505,36,Flipkart,mobiles,https://www.flipkart.com/samsung-sm-310e-black/p/itm0c4ebb59cb764?pid=MOBHDH65UYQGWHUZ&lid=LSTMOBHDH65UYQGWHUZNAJOHG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_60&otracker=search&fm=organic&iid=a1283745-8287-4f99-83ab-6e92682e7289.MOBHDH65UYQGWHUZ.SEARCH&ppt=sp&ppn=sp&ssid=dbmrgjgxw00000001756305275783&qH=eb4af0bf07c16429,27-08-2025,
"Poco M7 5G (Satin Black, 128 Gb)",Poco,10499,13999,0.25,4.2,6193,344,Flipkart,mobiles,https://www.flipkart.com/poco-m7-5g-satin-black-128-gb/p/itmfcda6248f1fdd?pid=MOBH9HFJYGH7VTMD&lid=LSTMOBH9HFJYGH7VTMDVLSKLL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_61&otracker=search&fm=organic&iid=a1283745-8287-4f99-83ab-6e92682e7289.MOBH9HFJYGH7VTMD.SEARCH&ppt=sp&ppn=sp&ssid=dbmrgjgxw00000001756305275783&qH=eb4af0bf07c16429,27-08-2025,128
"Samsung Galaxy F06 5G (Bahama Blue, 128 Gb)",Samsung,8699,13999,0.37,4.1,19625,1281,Flipkart,mobiles,https://www.flipkart.com/samsung-galaxy-f06-5g-bahama-blue-128-gb/p/itm58189fada62cb?pid=MOBH9AS47XHFRMJY&lid=LSTMOBH9AS47XHFRMJYWI8CRI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_62&otracker=search&fm=organic&iid=a1283745-8287-4f99-83ab-6e92682e7289.MOBH9AS47XHFRMJY.SEARCH&ppt=sp&ppn=sp&ssid=dbmrgjgxw00000001756305275783&qH=eb4af0bf07c16429,27-08-2025,128
"Realme 14X 5G (Jewel Red, 128 Gb)",Realme,14999,16999,0.11,4.3,11620,570,Flipkart,mobiles,https://www.flipkart.com/realme-14x-5g-jewel-red-128-gb/p/itmb45ae2fd70ae9?pid=MOBH6YGYEJFHKHTY&lid=LSTMOBH6YGYEJFHKHTYMMRIDA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_63&otracker=search&fm=organic&iid=a1283745-8287-4f99-83ab-6e92682e7289.MOBH6YGYEJFHKHTY.SEARCH&ppt=sp&ppn=sp&ssid=dbmrgjgxw00000001756305275783&qH=eb4af0bf07c16429,27-08-2025,128
"Motorola Edge 50 Fusion (Forest Blue, 256 Gb)",Motorola,20999,27999,0.25,4.4,161059,10984,Flipkart,mobiles,https://www.flipkart.com/motorola-edge-50-fusion-forest-blue-256-gb/p/itme13bbe694468e?pid=MOBGXTYZZEW8GZE6&lid=LSTMOBGXTYZZEW8GZE6HFCXI9&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_64&otracker=search&fm=organic&iid=a1283745-8287-4f99-83ab-6e92682e7289.MOBGXTYZZEW8GZE6.SEARCH&ppt=sp&ppn=sp&ssid=dbmrgjgxw00000001756305275783&qH=eb4af0bf07c16429,27-08-2025,256
"Vivo T4 Lite 5G Charger In The Box (Prism Blue, 128 Gb)",Vivo,10999,14999,0.26,4.4,13158,393,Flipkart,mobiles,https://www.flipkart.com/vivo-t4-lite-5g-charger-box-prism-blue-128-gb/p/itm9886d6e522c4b?pid=MOBHDY9FP7WFPCEE&lid=LSTMOBHDY9FP7WFPCEE9J8DVQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_65&otracker=search&fm=organic&iid=a1283745-8287-4f99-83ab-6e92682e7289.MOBHDY9FP7WFPCEE.SEARCH&ppt=sp&ppn=sp&ssid=dbmrgjgxw00000001756305275783&qH=eb4af0bf07c16429,27-08-2025,128
"Vivo T4R 5G (Arctic White, 128 Gb)",Vivo,19499,23499,0.17,4.5,7260,338,Flipkart,mobiles,https://www.flipkart.com/vivo-t4r-5g-arctic-white-128-gb/p/itm3a5653667cb9c?pid=MOBHE49GDEHE3XZD&lid=LSTMOBHE49GDEHE3XZDXHWSUS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_66&otracker=search&fm=organic&iid=a1283745-8287-4f99-83ab-6e92682e7289.MOBHE49GDEHE3XZD.SEARCH&ppt=sp&ppn=sp&ssid=dbmrgjgxw00000001756305275783&qH=eb4af0bf07c16429,27-08-2025,128
"Motorola Edge 60 Fusion 5G (Pantone Zephyr, 256 Gb)",Motorola,22999,25999,0.11,4.5,48575,2677,Flipkart,mobiles,https://www.flipkart.com/motorola-edge-60-fusion-5g-pantone-zephyr-256-gb/p/itmc9dbbd784b6bc?pid=MOBH9ARFURQ8U2ZF&lid=LSTMOBH9ARFURQ8U2ZF2HUBRS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_67&otracker=search&fm=organic&iid=a1283745-8287-4f99-83ab-6e92682e7289.MOBH9ARFURQ8U2ZF.SEARCH&ppt=sp&ppn=sp&ssid=dbmrgjgxw00000001756305275783&qH=eb4af0bf07c16429,27-08-2025,256
Samsung Guru Music 2 B310Ed,Samsung,882,2200,0.59,3,847,58,Flipkart,mobiles,https://www.flipkart.com/samsung-guru-music-2-b310ed/p/itm4d30dee7fbb5a?pid=MOBH65JYKTMAQ8TY&lid=LSTMOBH65JYKTMAQ8TYAV5POG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_68&otracker=search&fm=organic&iid=a1283745-8287-4f99-83ab-6e92682e7289.MOBH65JYKTMAQ8TY.SEARCH&ppt=sp&ppn=sp&ssid=dbmrgjgxw00000001756305275783&qH=eb4af0bf07c16429,27-08-2025,
"Iqoo Z10X 5G (Titanium, 128 Gb)",Iqoo,15050,18999,0.2,4.3,1707,82,Flipkart,mobiles,https://www.flipkart.com/iqoo-z10x-5g-titanium-128-gb/p/itmfddcdf7717452?pid=MOBHBC8VPXAYGCKG&lid=LSTMOBHBC8VPXAYGCKG8WDVIE&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_69&otracker=search&fm=organic&iid=a1283745-8287-4f99-83ab-6e92682e7289.MOBHBC8VPXAYGCKG.SEARCH&ppt=sp&ppn=sp&ssid=dbmrgjgxw00000001756305275783&qH=eb4af0bf07c16429,27-08-2025,128
Nokia 216 Ds,Nokia,1696,2999,0.43,4.2,33174,3356,Flipkart,mobiles,https://www.flipkart.com/nokia-216-ds/p/itm2cae28b27c2de?pid=MOBEZNGCFBDBBN57&lid=LSTMOBEZNGCFBDBBN57IR6DFE&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&spotlightTagId=default_TrendingId_tyy%2F4io&srno=s_3_70&otracker=search&fm=organic&iid=a1283745-8287-4f99-83ab-6e92682e7289.MOBEZNGCFBDBBN57.SEARCH&ppt=sp&ppn=sp&ssid=dbmrgjgxw00000001756305275783&qH=eb4af0bf07c16429,27-08-2025,
"Motorola G85 5G (Olive Green, 128 Gb)",Motorola,15999,20999,0.23,4.4,225991,11454,Flipkart,mobiles,https://www.flipkart.com/motorola-g85-5g-olive-green-128-gb/p/itm897540eb01ff1?pid=MOBHY9PQMNCMDVCD&lid=LSTMOBHY9PQMNCMDVCDI6UUHQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_71&otracker=search&fm=organic&iid=a1283745-8287-4f99-83ab-6e92682e7289.MOBHY9PQMNCMDVCD.SEARCH&ppt=sp&ppn=sp&ssid=dbmrgjgxw00000001756305275783&qH=eb4af0bf07c16429,27-08-2025,128
"Realme P3X 5G (Midnight Blue, 128 Gb)",Realme,13999,17999,0.22,4.4,8760,365,Flipkart,mobiles,https://www.flipkart.com/realme-p3x-5g-midnight-blue-128-gb/p/itmab5a4b09b6ccc?pid=MOBH8VGVTPGFVHEX&lid=LSTMOBH8VGVTPGFVHEX1Z6RGO&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_72&otracker=search&fm=organic&iid=a1283745-8287-4f99-83ab-6e92682e7289.MOBH8VGVTPGFVHEX.SEARCH&ppt=sp&ppn=sp&ssid=dbmrgjgxw00000001756305275783&qH=eb4af0bf07c16429,27-08-2025,128
"Nokia 106 4G Keypad Mobile, Long-Lasting Battery, Microsd Card Slot",Nokia,2149,2999,0.28,3.9,4331,286,Flipkart,mobiles,https://www.flipkart.com/nokia-106-4g-keypad-mobile-long-lasting-battery-microsd-card-slot/p/itm26e93118a39bb?pid=MOBGQFVGAHHMHJDF&lid=LSTMOBGQFVGAHHMHJDFIT8YGM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_73&otracker=search&fm=organic&iid=2d2f75bc-d4a9-4904-a967-be0669254b41.MOBGQFVGAHHMHJDF.SEARCH&ppt=sp&ppn=sp&ssid=7wwa9bi5og0000001756305286549&qH=eb4af0bf07c16429,27-08-2025,
"Motorola Edge 50 Fusion (Forest Blue, 128 Gb)",Motorola,18999,25999,0.26,4.4,131605,8470,Flipkart,mobiles,https://www.flipkart.com/motorola-edge-50-fusion-forest-blue-128-gb/p/itm32aa01db0debf?pid=MOBGXTYZMJK85GFG&lid=LSTMOBGXTYZMJK85GFGHTK438&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_74&otracker=search&fm=organic&iid=2d2f75bc-d4a9-4904-a967-be0669254b41.MOBGXTYZMJK85GFG.SEARCH&ppt=sp&ppn=sp&ssid=7wwa9bi5og0000001756305286549&qH=eb4af0bf07c16429,27-08-2025,128
"Nokia 105 Single Sim, Keypad Mobile Phone With Wireless Fm Radio",Nokia,975,1599,0.39,3.9,166717,10545,Flipkart,mobiles,https://www.flipkart.com/nokia-105-single-sim-keypad-mobile-phone-wireless-fm-radio/p/itm1e2206f816463?pid=MOBGQFVG6MXANY2Q&lid=LSTMOBGQFVG6MXANY2Q2STGHR&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_75&otracker=search&fm=organic&iid=2d2f75bc-d4a9-4904-a967-be0669254b41.MOBGQFVG6MXANY2Q.SEARCH&ppt=sp&ppn=sp&ssid=7wwa9bi5og0000001756305286549&qH=eb4af0bf07c16429,27-08-2025,
"Realme Narzo 80 Lite 5G (Onyx Black, 128 Gb)",Realme,11475,14999,0.23,4.3,455,8,Flipkart,mobiles,https://www.flipkart.com/realme-narzo-80-lite-5g-onyx-black-128-gb/p/itm47ab7fdec3924?pid=MOBHDEYWADKP2QAB&lid=LSTMOBHDEYWADKP2QABF8XLQH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_76&otracker=search&fm=organic&iid=2d2f75bc-d4a9-4904-a967-be0669254b41.MOBHDEYWADKP2QAB.SEARCH&ppt=sp&ppn=sp&ssid=7wwa9bi5og0000001756305286549&qH=eb4af0bf07c16429,27-08-2025,128
"Motorola Edge 60 Fusion 5G (Pantone Mykonos Blue, 256 Gb)",Motorola,24999,27999,0.1,4.5,23748,1259,Flipkart,mobiles,https://www.flipkart.com/motorola-edge-60-fusion-5g-pantone-mykonos-blue-256-gb/p/itmed0508d75f2e5?pid=MOBH9AQZBGJGQSTG&lid=LSTMOBH9AQZBGJGQSTG2M316H&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_77&otracker=search&fm=organic&iid=2d2f75bc-d4a9-4904-a967-be0669254b41.MOBH9AQZBGJGQSTG.SEARCH&ppt=sp&ppn=sp&ssid=7wwa9bi5og0000001756305286549&qH=eb4af0bf07c16429,27-08-2025,256
"Redmi A3X (Olive Green, 128 Gb)",Redmi,6999,10999,0.36,4.1,6858,280,Flipkart,mobiles,https://www.flipkart.com/redmi-a3x-olive-green-128-gb/p/itmae02f9f3f765a?pid=MOBH22XZNAYUF44R&lid=LSTMOBH22XZNAYUF44REAHYV9&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_78&otracker=search&fm=organic&iid=2d2f75bc-d4a9-4904-a967-be0669254b41.MOBH22XZNAYUF44R.SEARCH&ppt=sp&ppn=sp&ssid=7wwa9bi5og0000001756305286549&qH=eb4af0bf07c16429,27-08-2025,128
"Ai+ Pulse (Pink, 64 Gb)",Ai+,5499,7999,0.31,4.3,9756,741,Flipkart,mobiles,https://www.flipkart.com/ai-pulse-pink-64-gb/p/itmc6edfabb3b52a?pid=MOBHDDQXT3ZHF4QX&lid=LSTMOBHDDQXT3ZHF4QXS2LMG0&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_79&otracker=search&fm=organic&iid=2d2f75bc-d4a9-4904-a967-be0669254b41.MOBHDDQXT3ZHF4QX.SEARCH&ppt=sp&ppn=sp&ssid=7wwa9bi5og0000001756305286549&qH=eb4af0bf07c16429,27-08-2025,64
Nokia 105,Nokia,896,1499,0.4,4.1,32348,2759,Flipkart,mobiles,https://www.flipkart.com/nokia-105/p/itm2760f9168abea?pid=MOBE45V5YVGFHBZH&lid=LSTMOBE45V5YVGFHBZHXJFKXF&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_80&otracker=search&fm=organic&iid=2d2f75bc-d4a9-4904-a967-be0669254b41.MOBE45V5YVGFHBZH.SEARCH&ppt=sp&ppn=sp&ssid=7wwa9bi5og0000001756305286549&qH=eb4af0bf07c16429,27-08-2025,
"Vivo T4R 5G (Twilight Blue, 256 Gb)",Vivo,21499,24999,0.14,4.5,7260,338,Flipkart,mobiles,https://www.flipkart.com/vivo-t4r-5g-twilight-blue-256-gb/p/itm3a5653667cb9c?pid=MOBHE49GFMXQ5QEG&lid=LSTMOBHE49GFMXQ5QEGZPB4G9&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_81&otracker=search&fm=organic&iid=2d2f75bc-d4a9-4904-a967-be0669254b41.MOBHE49GFMXQ5QEG.SEARCH&ppt=sp&ppn=sp&ssid=7wwa9bi5og0000001756305286549&qH=eb4af0bf07c16429,27-08-2025,256
"Poco C75 5G (Enchanted Green, 128 Gb)",Poco,8499,11499,0.26,4.3,93979,4443,Flipkart,mobiles,https://www.flipkart.com/poco-c75-5g-enchanted-green-128-gb/p/itm39bf2169e7f3e?pid=MOBHBC3WQFWJX29G&lid=LSTMOBHBC3WQFWJX29GXEY98P&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_4_82&otracker=search&fm=organic&iid=2d2f75bc-d4a9-4904-a967-be0669254b41.MOBHBC3WQFWJX29G.SEARCH&ppt=sp&ppn=sp&ssid=7wwa9bi5og0000001756305286549&qH=eb4af0bf07c16429,27-08-2025,128
